id,Top 1,Top 2,Top 3,Top 4,Top 5,Top 6,Top 7,Top 8,Top 9,Top 10,Top 11,Top 12,Top 13,Top 14,Top 15,Top 16,Top 17,Top 18,Top 19,Top 20
8416,8439309000,8439301000,8439302000,6907409000,8439303000,6907401000,8451809010,8460900000,8451909000,8451809090,8451402000,8451403000,8451100000,8451809030,8451401000,8451902000,8451803000,8451802000,8451801000,8461402000
8417,5702490000,5702390000,5702990000,5702920000,5702320000,5702420000,8457200000,5702310000,5702410000,5702910000,9403890000,6805300000,9403830000,9406909000,9403820000,4602199000,9406100000,8546100000,6213900000,4602120000
8418,6403994000,6405900000,6402992000,6403914000,6403991000,6402912000,6404110000,6403992000,6403999000,6403911000,6403591000,6402999000,6403912000,6403190000,6403120000,6403919000,6402991000,6405100000,6403599000,6403913000
8420,7013370000,7013330000,7013280000,7013220000,2206009010,8210009000,2206002090,2206001090,2206009090,8210001000,8210004000,2206002020,2206002030,2206002010,8210002000,2206001010,2206001020,8210008000,8210005000,2208906000
8421,8433590000,8433520000,8432800000,8433510000,8433530000,8419899010,8422409010,8419899020,8419899030,8419899040,8422404000,8431430000,8422409090,8422902000,8419899050,8438101000,8422409030,8422409020,8438501000,8431390000
8422,8419899050,8419899010,8419899020,8419899030,8419899040,8419899090,8419810000,8419899080,8419891000,8419899070,8419899060,8419909020,8419909030,8419600000,8419909090,8419200000,8419909040,8419390000,2813900000,8419509000
8423,3006922090,3006923000,3006924000,3006925000,3006921090,3006922031,3006922032,300692203,3006922020,3006922010,3006500000,3006921010,3006910000,8807909000,8704909090,3006600000,8704901020,8704901010,8901901000,3006402000
8424,9616200000,5204190000,5204110000,5204200000,3307200000,3307909000,3304991000,3307901000,3307904000,9029102000,9029101000,2403191000,2403911000,2403110000,3006922010,2401109000,2403991000,2403199000,3307903000,5207900000
8425,5306102000,8486102000,5403390000,5403339000,5206250000,5206140000,5206130000,5206150000,5403331000,5206129000,101211000,7220901090,7220909000,7226999000,5206239000,5206229000,5206249000,5206121000,511991000,5516340000
8426,8708991040,8708991020,8708991050,8708991010,8708991030,8708959000,8708999000,8708910000,8708930000,8704601010,8704901010,8704909090,8708951000,8714990000,8708100000,8708400000,8704609010,8704609090,8708700000,8708309000
8427,8419899050,8419899010,8419899090,8419899020,8419899030,8419899040,8419899080,8419891000,8419899070,8419899060,8419810000,8419909030,8419909020,8419600000,8419909040,8419200000,9506190000,8419909090,9506110000,8419390000
8428,2106909099,210690909,2106903029,2106903019,2106901090,1806902920,180690211,2309101000,2309102000,2106903011,180690299,1806903099,1806902290,1806902199,1806909090,180690309,180690219,1806902999,1806902119,2106909010
8430,5204190000,5204110000,5204200000,5207900000,5106209000,5207100000,5406001000,5005000000,5406002000,5509692010,5509691010,5510909000,5509691020,5509692020,5106109000,8206000000,5401109000,5401209000,5509990000,5106204000
8431,8708991040,8708991020,8708991050,8708991010,8708991030,8708959000,8708999000,8708910000,8708930000,8704601010,8704901010,8704909090,8708951000,8714990000,8708100000,8708400000,8704609010,8704609090,8708700000,8708309000
8432,7005297010,7005295010,7005292091,7005299010,7005294010,7005296010,7005298010,7005291091,7005293010,7005291092,7005296020,7005293020,7005294020,7005292092,7005297020,7005295020,7005298020,7005299020,7015901000,7005295090
8433,5601301000,8445202000,8445209000,8445201090,8445203000,8445201010,5601309000,5601290000,8445309000,5601210000,8445301000,8445120000,5601220000,8445302000,8445409000,8445909000,8445199000,8445401000,8445110000,8445130000
8434,8708991040,8708991020,8708991050,8708991010,8708991030,8708959000,8708999000,8708910000,8708930000,8704601010,8704901010,8704909090,8708951000,8714990000,8708100000,8708400000,8704609010,8704609090,8708700000,8708309000
8435,7005292091,7005297010,7005293010,7005294010,7005295010,7005296010,7005291091,7005298010,7005299010,5204190000,7005296020,7005297020,7005294020,7005298020,7005293020,7005292092,7005291092,7005295020,7005299020,7015901000
8436,5204190000,5204110000,5204200000,5207900000,5106209000,5207100000,5406001000,5005000000,5406002000,5509692010,5509691010,5510909000,5509691020,5509692020,5106109000,8206000000,5401109000,5401209000,5509990000,5106204000
8437,4820100000,4820200000,4820900000,4820300000,4820500000,4820400000,4903000000,4901999000,4901991000,4901109000,5901100000,4901919000,5204190000,4901101000,4905209000,5204110000,5204200000,4901911000,4905201000,5207900000
8438,9705390000,9705310000,9705100000,9705290000,9705210000,9705220000,2904209090,2904100000,2904209010,2904201000,2616902000,3905300000,3824993910,2805301000,2805302000,2805303000,1404909000,1404903090,1404906090,1404902090
8439,8433590000,8433520000,8432800000,8433510000,8433530000,8419899010,8422409010,8419899020,8419899030,8419899040,8422404000,8431430000,8422409090,8422902000,8419899050,8438101000,8422409030,8422409020,8438501000,8431390000
8440,8419899050,8419899010,8419899020,8419899030,8419899040,8419899090,8419810000,8419899080,8419891000,8419899070,8419899060,8419909020,8419909030,8419600000,8419909090,8419200000,8419909040,8419390000,2813900000,8419509000
8441,8419899050,8419810000,8419899090,8419899010,8419899020,8419899030,8419899040,8419899080,8419891000,8419899070,8419909020,8419899060,8419909030,2813900000,2839909000,2836991020,8419600000,2828100000,8419909040,8419200000
8442,8441400000,4706100000,8441900000,8441809000,8441801000,4823700000,4706200000,4701001000,8441100000,8439303000,4707200000,8439201000,4812000000,8439209000,8439309000,8439202000,8439100000,4823200000,4822900000,8439910000
8443,8422200000,8301401010,8422902000,8422409010,8422409090,8422909000,8422404000,8301401090,8301409000,8433590000,8422409030,8422409020,8433520000,8431430000,8301200000,8301300000,8433510000,8422901000,8422110000,8433530000
8444,8703601000,8703249010,8703801000,8703321010,8703701000,8703329010,8703337000,8703401000,8703317000,8703501000,8703102000,4011109000,8703502000,8703702000,8703602000,8703338000,8703402000,8703329020,8703321020,8703318000
8445,8419899050,8419899010,8419899020,8419899030,8419899040,8419899090,8419810000,8419899080,8419891000,8419899070,8419899060,8419909020,8419909030,8419600000,8419909090,8419200000,8419909040,8419390000,2813900000,8419509000
8446,6810910000,4906009000,4906002000,4906001000,5911900000,6909190000,6909110000,6909120000,5911200000,8604009000,5911100000,8604004000,5911400000,6306290000,6306220000,6909900000,4205001100,4205002100,3825690000,3825610000
8447,8708991050,8708991040,8708991030,8708991020,8708991010,8708959000,8708999000,8704601010,8704901010,8708910000,8708930000,8704909090,8708951000,8708100000,8704609090,8704609010,8708400000,8714990000,8708309000,8704521010
8448,4011109000,8703801000,8703401000,8703249010,8703317000,8703701000,8703321010,8703601000,8703329010,8703501000,8703337000,4011101000,4011102000,4013101000,8703241010,8703802000,8703338000,8703402000,8703329020,8703502000
8449,8419899050,8419899010,8419899020,8419899030,8419899040,8419899090,8419810000,8419899080,8419891000,8419899070,8419899060,8419909020,8419909030,8419600000,8419909090,8419200000,8419909040,8419390000,2813900000,8419509000
8450,9006531000,9006591000,9006990000,9006910000,9010109090,9010109010,9006690000,9010101000,9006599000,9006539090,9006400000,9006610000,9010509000,9010501000,9006539010,3704002000,9002111000,9010901090,9010909000,9010901010
8451,6810910000,4906009000,4906002000,4906001000,5911900000,8604009000,8604004000,6909190000,6909110000,6909120000,5911200000,5911100000,5911400000,6306290000,6306220000,8479509000,8479502000,7102290000,6909900000,8479501000
8452,8708991040,8708991020,8708991050,8708991010,8708991030,8708959000,8708999000,8708910000,8708930000,8704601010,8704901010,8704909090,8708951000,8714990000,8708100000,8708400000,8704609010,8704609090,8708700000,8708309000
8453,8419899050,8419899010,8419899020,8419899030,8419899040,8419899090,8419810000,8419899080,8419891000,8419899070,8419899060,8419909020,8419909030,8419600000,8419909090,8419200000,8419909040,8419390000,2813900000,8419509000
8455,8542900000,8549999000,8542321090,8549399000,8542392000,8542393000,9403990000,8542391000,8542394000,8549392000,8542321030,8549391000,8543901000,8549319000,9403910000,8542332000,8542322000,8542333000,8542323000,8542331000
8456,5702990000,5702390000,5702490000,5702920000,5702420000,5702320000,8457200000,5702410000,5702910000,5702310000,4602199000,9403890000,6805300000,9403830000,4602120000,9403820000,4602191000,6213900000,8546100000,4011801090
8457,8429402000,8457200000,5702490000,5702990000,5702390000,5702420000,5702920000,5702320000,5702410000,5702910000,5702310000,8701222000,8701242000,8701292000,8701232000,8701241000,8701291000,8701221000,8701231000,9205901090
8458,4016100000,4016992000,4016999000,4016991090,4016959000,4008199000,4008299000,4016953000,4016952000,4016920000,4008191000,4008291000,3812109000,4016951000,4014909000,3812200000,3812102000,3812101000,4008119000,4008219000
8459,2106903029,2106909099,2106903019,2106901090,210690909,1806902920,180690211,1806903010,2309101000,180690299,1806909090,1806902999,180690309,180690219,1806903099,1806902199,1806902119,1806902290,2309102000,2106903011
8460,5204190000,5204110000,5204200000,8418991000,5207900000,5106209000,8472300000,5207100000,5406001000,5005000000,5406002000,5509692010,5509691010,5510909000,5509692020,5509691020,5106109000,8206000000,5401109000,5401209000
8461,7005297010,7005295010,7005292091,7005299010,7005294010,7005296010,7005298010,7005291091,7005293010,7005291092,7005296020,7005293020,7005294020,7005292092,7005297020,7005295020,7005298020,7005299020,7015901000,7005295090
8462,8429402000,8457200000,5702490000,5702990000,5702390000,5702420000,5702920000,5702320000,5702410000,5702910000,5702310000,8701222000,8701242000,8701292000,8701232000,8701241000,8701291000,8701221000,8701231000,9205901090
8463,8482109000,8482300000,8482102000,8482800000,8482990000,8482910000,8482500000,8483309000,8483301000,8483209000,8483201000,8482400000,8482200000,8483409050,8483409040,8483401010,8483409010,8483409020,8483401090,8483409090
8464,5204190000,5204110000,5204200000,5207900000,5106209000,5207100000,5406001000,5005000000,5406002000,5509692010,5509691010,5510909000,5509691020,5509692020,5106109000,8206000000,5401109000,5401209000,5509990000,5106204000
8465,8523802010,8523592010,8523491010,8523499010,8523292010,8523512010,8473303000,8473309010,8604009000,8604004000,9027100000,9027909091,9027891000,2918301000,2918991000,9102299000,9102291000,2101129090,902790909,9027909099
8466,2106909099,210690909,2106903029,2106903019,2106901090,1806902920,180690211,2309101000,2309102000,2106903011,180690299,1806903099,1806902290,1806902199,1806909090,180690309,180690219,1806902999,1806902119,2106909010
8468,210690909,2106903029,2106909099,2106903019,2106901090,180690211,1806902920,2309101000,2309102000,2106903011,105999000,2106909010,105150000,207603290,207604290,105139000,1602399000,1806902119,180690219,1806902290
8469,8479901020,8549999000,8526920000,8543702020,6912002000,8526912090,8526919090,8526913090,8526911090,8529109100,8526913010,8526919010,8526912010,8526911010,8526919020,8526913020,8509809000,8526914000,8418291000,8549399000
8470,8708991040,8708991020,8708991050,8708991010,8708991030,8708959000,8708999000,8708910000,8708930000,8704601010,8704901010,8704909090,8708951000,8714990000,8708100000,8708400000,8704609010,8704609090,8708700000,8708309000
8471,5204190000,5204110000,5204200000,5207900000,5106209000,5207100000,5406001000,5005000000,5406002000,5509692010,5509691010,5510909000,5509691020,5509692020,5106109000,8206000000,5401109000,5401209000,5509990000,5106204000
8472,8542900000,8549999000,8542321090,8549399000,8542392000,8542393000,9403990000,8542391000,8542394000,8549392000,8542321030,8549391000,8543901000,8549319000,9403910000,8542332000,8542322000,8542333000,8542323000,8542331000
8473,4820400000,2935904000,2931901000,2930902000,2926903000,2933921000,2933999010,2932999010,2932209091,2833251000,2930201010,2930202010,2934994000,2939801010,2941901000,2919901010,2918301000,2918991000,2825502010,2922505000
8474,2915702010,2915702080,2915310000,3823709010,2915391000,2915702090,3204901010,2915701000,2915702070,2915702040,2915702030,2915702060,2915702020,2915702050,2915393000,2915339000,2915399000,2915320000,2915130000,3204200000
8475,8419899050,8419899010,8419899090,8419899020,8419899030,8419899040,8419899080,8419891000,8419899070,8419899060,8419810000,8419909030,8419909020,8419600000,8419909040,8419200000,9506190000,8419909090,9506110000,8419390000
8476,5702490000,5702390000,5702990000,5702920000,5702320000,5702420000,8457200000,5702310000,5702410000,5702910000,9403890000,6805300000,9403830000,9406909000,9403820000,4602199000,9406100000,8546100000,6213900000,4602120000
8477,210690909,2106903029,2106909099,2106903019,2106901090,180690211,1806902920,2309101000,2309102000,2106903011,105999000,2106909010,105150000,207603290,207604290,105139000,1602399000,1806902119,180690219,1806902290
8478,8485800000,8475291000,8475299000,6601999000,8485900000,8475292000,6601992000,8475210000,6601100000,6601910000,2402201000,9614000000,4304002000,505901000,2402209000,4304001000,505100000,8475901000,8466209000,8475909000
8479,4016100000,4016992000,4016999000,4016991090,4016959000,4008199000,4008299000,4016953000,4016952000,4016920000,4008191000,4008291000,3812109000,4016951000,4014909000,3812200000,3812102000,3812101000,4008119000,4008219000
8480,4303101900,4303102990,4203109090,4203101090,4203103090,4303101300,4303101100,4303101600,4303102100,4303102600,4203400000,4303102920,4203103070,4203103050,4203102000,4203103010,4203109010,4203101010,4303102200,4303101200
8481,5204190000,5204110000,5204200000,6912002000,9403609090,9403209000,9403409000,9403700000,6911900000,9403609020,9403401000,3924902000,6912003000,6912001090,6912009000,5207900000,7418109030,9403201000,7615109030,6912001020
8483,2106909099,210690909,2106903029,2106903019,2106901090,1806902920,180690211,2309101000,2309102000,2106903011,180690299,1806903099,1806902290,1806902199,1806909090,180690309,180690219,1806902999,1806902119,2106909010
8484,3402429000,3402490000,3402410000,3402421000,3402310000,3204200000,3824997300,3824997400,3809100000,2501009090,3402390000,2501009010,2501001010,2501001020,2501009020,3402509000,3707909300,3402903000,3402902000,3402901000
8485,5204190000,5204110000,5204200000,5207900000,5106209000,5207100000,5406001000,5005000000,5406002000,5509692010,5509691010,5510909000,5509691020,5509692020,5106109000,8206000000,5401109000,5401209000,5509990000,5106204000
8487,8419899050,8419899010,8419899020,8419899030,8419899040,8419899090,8419810000,8419899080,8419891000,8419899070,8419899060,8419909020,8419909030,8419600000,8419909090,8419200000,8419909040,8419390000,2813900000,8419509000
8488,4016100000,4002209000,4016992000,4002201000,4016991090,4016959000,4016999000,4002399020,4002399010,4002490000,4002319000,4008199000,4002410000,4002311000,4002600000,4002590000,4002391000,4008299000,4002510000,4004002000
8489,2705000000,2710993000,2710991020,2710125000,2710201050,2710209300,271020972,271020974,2710193000,271020975,2710995000,271020971,2710209742,2710209731,2710209751,2710209510,2710209721,2710209723,2710209724,2710913000
8490,5705000000,5701900000,5703900000,5704900000,5702200000,5701100000,5703100000,5704100000,4016910000,5904100000,5704200000,5703390000,5703290000,7013990000,5904900000,5703210000,5703310000,7013910000,5702500000,6304990000
8491,8438101000,8431430000,8438109000,8422409010,8422404000,8438809000,8438300000,8422409090,8438501000,8422902000,8431390000,8431499000,8422409030,8422409020,8433520000,8438400000,8422909000,8422200000,8433590000,8438200000
8492,8509809000,8479901020,8479899020,7321890000,8509801000,8509803000,8509802000,8424899000,7321810000,8509804000,847989909,8479899099,8479892090,8479891090,8424820000,8424891000,8479899091,9031499000,9031494090,8479909040
8493,5204190000,5204110000,5204200000,8418991000,5207900000,5106209000,8472300000,5207100000,5406001000,5005000000,5406002000,5509692010,5509691010,5510909000,5509692020,5509691020,5106109000,8206000000,5401109000,5401209000
8494,5702990000,5702390000,5702490000,5702920000,5702420000,5702320000,8457200000,5702410000,5702910000,5702310000,4602199000,9403890000,6805300000,9403830000,4602120000,9403820000,4602191000,6213900000,8546100000,4011801090
8495,2106909099,210690909,2106903029,2106903019,2106901090,1806902920,180690211,2309101000,2309102000,2106903011,180690299,1806903099,1806902290,1806902199,1806909090,180690309,180690219,1806902999,1806902119,2106909010
8496,2106901090,210690909,2106903019,2106909099,2106903029,180690211,1806902920,1806903010,2309101000,2309102000,1806902199,1806902119,180690219,1806903099,1806909090,180690299,1806902999,180690309,1806902290,2106903011
8497,8439202000,8439209000,8449001000,8439201000,8478100000,8439302000,8449002000,8449009000,8477800000,8439100000,8441202000,8439309000,8441809000,8453200000,8439910000,8439990000,8439301000,8453800000,8441201000,8478900000
8498,210190000,210209000,210201000,210120000,210110000,210999020,210991090,210999090,210991010,210910000,210930000,208909090,2301101000,204500000,1602509000,204430000,204420000,204410000,204230000,208300000
8500,7005292091,7005297010,7005293010,7005294010,7005295010,7005296010,7005291091,7005298010,7005299010,5204190000,7005296020,7005297020,7005294020,7005298020,7005293020,7005292092,7005291092,7005295020,7005299020,7015901000
8501,5702990000,5702390000,5702490000,5702920000,5702420000,5702320000,8457200000,5702410000,5702910000,5702310000,4602199000,9403890000,6805300000,9403830000,4602120000,9403820000,4602191000,6213900000,8546100000,4011801090
8502,9406909000,9406200000,9406100000,9406901000,9406903000,9406902000,6904100000,7016901000,8457200000,8479109000,8479909010,5702390000,5702990000,5702490000,5702920000,5702420000,5702320000,5702410000,5702310000,5702910000
8503,8443140000,8443150000,8443191000,8443130000,8443160000,8443170000,8443110000,8443199000,8443192000,8443120000,8443911090,8443919000,8443911010,8443911020,8443994090,8443999000,8443994030,8443991000,8443994020,8443994010
8504,5705000000,5703900000,5701900000,5704900000,5703100000,5704100000,5701100000,5702200000,5704200000,5703390000,5703290000,5904100000,5703310000,5703210000,6302910000,6302210000,6302310000,6302510000,4016910000,6302590000
8505,9616200000,5204190000,5204110000,5204200000,9029102000,9029101000,2403191000,2403911000,2403110000,3006922010,2401109000,2403991000,2403199000,5207900000,9029109000,3006922090,3307909000,2403919000,2403999000,2403993000
8506,5306102000,8486102000,5403390000,5403339000,5206250000,5206140000,5206130000,5206150000,5403331000,5206129000,101211000,7220901090,7220909000,7226999000,5206239000,5206229000,5206249000,5206121000,511991000,5516340000
8507,2616901000,2617909000,2617901000,2616100000,2617902000,2617904000,2617100000,7115909010,2616902000,2614009000,2613900000,2603000000,2606000000,2604000000,2611009000,2608000000,2607000000,2610000000,2605000000,2609000000
8508,8433590000,8433520000,8432800000,8433510000,8433530000,8419899010,8422409010,8419899020,8419899030,8419899040,8422404000,8431430000,8422409090,8422902000,8419899050,8438101000,8422409030,8422409020,8438501000,8431390000
8509,3006922090,3006924000,3006923000,3006925000,3006922031,3006922032,3006921090,300692203,3006922020,3006922010,3006500000,3006921010,3006910000,3006600000,8807909000,6912002000,7017900000,1905909010,8704909090,3006402000
8510,5204190000,5204110000,5204200000,5207900000,5106209000,5207100000,5406001000,5005000000,5406002000,5509692010,5509691010,5510909000,5509691020,5509692020,5106109000,8206000000,5401109000,5401209000,5509990000,5106204000
8511,8509809000,8479901020,8479899020,7321890000,8509801000,8509803000,8509802000,8424899000,7321810000,8509804000,847989909,8479899099,8479892090,8479891090,8424820000,8424891000,8479899091,9031499000,9031494090,8479909040
8512,6810910000,4906009000,4906002000,4906001000,5911900000,8604009000,8604004000,6909190000,6909110000,6909120000,5911200000,5911100000,5911400000,6306290000,6306220000,8479509000,8479502000,7102290000,6909900000,8479501000
8513,2106909099,210690909,2106903029,2106903019,2106901090,1806902920,180690211,2309101000,2309102000,2106903011,180690299,1806903099,1806902290,1806902199,1806909090,180690309,180690219,1806902999,1806902119,2106909010
8514,2309101000,2309102000,106191000,301999080,1806903010,2106909099,210690909,2106903029,2106903019,2106901090,1806902920,180690211,1904109000,1904103000,1904102000,1904209000,1904201000,1904101000,1806902111,106390000
8516,9605000000,8308909000,8308904000,8308902000,8308200000,8308101000,8308102000,8302491000,8703102000,4013101000,4011109000,8703900000,8703109000,8703321020,8703802000,8703702000,8703241020,8703249020,8703318000,8703602000
8517,3006922090,3006923000,3006924000,3006925000,3006921090,3006922031,3006922032,300692203,3006922020,3006922010,3006500000,3006921010,3006910000,8807909000,8704909090,3006600000,8704901020,8704901010,8901901000,3006402000
8518,2106909099,210690909,2106903029,2106903019,2106901090,1806902920,180690211,2309101000,2309102000,2106903011,180690299,1806903099,1806902290,1806902199,1806909090,180690309,180690219,1806902999,1806902119,2106909010
8519,8419899050,8419810000,8419899090,8419899010,8419899020,8419899030,8419899040,8419899080,8419891000,8419899070,8419909020,8419899060,8419909030,2813900000,2839909000,2836991020,8419600000,2828100000,8419909040,8419200000
8520,2616901000,2617909000,2617901000,2616100000,2617902000,2617904000,2617100000,7115909010,2616902000,2614009000,2613900000,2603000000,2606000000,2604000000,2611009000,2608000000,2607000000,2610000000,2605000000,2609000000
8521,8419899050,8419899010,8419899020,8419899030,8419899040,8419899090,8419810000,8419899080,8419891000,8419899070,8419899060,8419909020,8419909030,8419600000,8419909090,8419200000,8419909040,8419390000,2813900000,8419509000
8522,4820400000,8604009000,9404100000,8604004000,6814100000,6904900000,4822900000,3923400000,6904100000,4820900000,4822100000,4802551030,6814900000,9404900000,4820200000,4820500000,9404300000,5911900000,8426110000,6903909090
8523,604202000,301190000,604909000,604209000,603900000,1209299000,603139000,603199000,6913900000,1209291000,1209230000,1209210000,604901000,604201000,603191000,603140000,603120000,603110000,603132000,603131000
8524,8419899050,8419810000,8419899090,8419899010,8419899020,8419899030,8419899040,8419899080,8419891000,8419899070,8419909020,8419899060,8419909030,2813900000,2839909000,2836991020,8419600000,2828100000,8419909040,8419200000
8525,8485800000,8485900000,8475299000,8475291000,8475292000,8475210000,8485100000,8485209000,8475901000,8475909000,6601999000,2106909030,8485300000,6601992000,6601100000,6601910000,2402201000,9614000000,8475902000,4304002000
8526,5204190000,5204110000,5204200000,5207900000,5106209000,5207100000,5406001000,5005000000,5406002000,5509692010,5509691010,5510909000,5509691020,5509692020,5106109000,8206000000,5401109000,5401209000,5509990000,5106204000
8527,4203109090,4203103090,4203101090,4303102990,4303101900,6205200000,4203400000,4203103070,4203103050,4203102000,4203109010,4203101010,4203103010,4303101300,6205900000,4303102600,4303102100,4303101600,4303101100,4303102920
8528,5702990000,5702390000,5702490000,5702920000,5702420000,5702320000,8457200000,5702410000,5702910000,5702310000,4602199000,9403890000,6805300000,9403830000,4602120000,9403820000,4602191000,6213900000,8546100000,4011801090
8529,6405900000,6402999000,6403992000,6402991000,6403999000,6402190000,6403991000,6402911000,6402120000,6402992000,6402919000,6403120000,6403912000,6403994000,6403190000,6404110000,6401991010,6401999000,6401991090,6402912000
8530,6802291000,6802299000,6802990000,6802920000,6802211000,6802230000,6802213000,6802212000,6802930000,6802911000,7103999090,7103100000,7103911000,7103991000,7103919020,7103919010,7103919030,7103999010,7103999020,7103999030
8531,9303309090,9303301090,9303301020,9303309020,9303301010,9303309010,9303209019,9303209090,9303201019,9303201090,9303209012,9303201012,9303201011,9303209011,930320901,930320101,9303201020,9303209020,8712001000,4013200000
8533,8523802010,8523592010,8523499010,8523491010,8523292010,8523512010,5204190000,5204110000,5204200000,8471509000,8473303000,8471501000,8471502000,8473309010,5207900000,8471602000,8471603000,5106209000,8471601090,5207100000
8534,5204190000,5204110000,5204200000,5207900000,5106209000,5207100000,5406001000,5005000000,5406002000,5509692010,5509691010,5510909000,5509691020,5509692020,5106109000,8206000000,5401109000,5401209000,5509990000,5106204000
8535,6810910000,4906009000,4906002000,4906001000,5911900000,6909190000,6909110000,6909120000,5911200000,8604009000,5911100000,8604004000,5911400000,6306290000,6306220000,6909900000,4205001100,4205002100,3825690000,3825610000
8536,5204190000,5204110000,5204200000,8418991000,5207900000,5106209000,8472300000,5207100000,5406001000,5005000000,5406002000,5509692010,5509691010,5510909000,5509692020,5509691020,5106109000,8206000000,5401109000,5401209000
8537,8703601000,8703249010,8703801000,8703321010,8703701000,8703329010,8703337000,8703401000,8703317000,8703501000,8703102000,4011109000,8703502000,8703702000,8703602000,8703338000,8703402000,8703329020,8703321020,8703318000
8538,6810999000,6810111000,6810112000,6810992000,3816003000,6810993000,8464902000,3816001000,6810199000,3816009090,3824400000,6810192000,6810191000,3816002000,6810910000,6809900000,2523100000,2523901000,2523300000,3816009010
8539,9616200000,5204190000,5204110000,5204200000,3307200000,3307909000,3304991000,3307901000,3307904000,9029102000,9029101000,2403191000,2403911000,2403110000,3006922010,2401109000,2403991000,2403199000,3307903000,5207900000
8540,7005292091,7005297010,7005293010,7005294010,7005295010,7005296010,7005291091,7005298010,7005299010,5204190000,7005296020,7005297020,7005294020,7005298020,7005293020,7005292092,7005291092,7005295020,7005299020,7015901000
8541,8419899050,8419899010,8419899020,8419899030,8419899040,8419899090,8419899080,8419891000,8419899070,8419899060,8419810000,8419909030,8419909020,8438101000,8419600000,8438809000,8438109000,8438501000,8422409010,8422404000
8542,8419899050,8419810000,8419899090,8419899010,8419899020,8419899030,8419899040,8419899080,8419891000,8419899070,8419909020,8419899060,8419909030,2813900000,2839909000,2836991020,8419600000,2828100000,8419909040,8419200000
8543,6810910000,4906009000,4906002000,4906001000,5911900000,8604009000,8604004000,6909190000,6909110000,6909120000,5911200000,5911100000,5911400000,6306290000,6306220000,8479509000,8479502000,7102290000,6909900000,8479501000
8544,6810910000,4906009000,4906002000,4906001000,5911900000,8604009000,8604004000,6909190000,6909110000,6909120000,5911200000,5911100000,5911400000,6306290000,6306220000,8479509000,8479502000,7102290000,6909900000,8479501000
8545,2106909099,210690909,2106903029,2106903019,2106901090,1806902920,180690211,2309101000,2309102000,2106903011,180690299,1806903099,1806902290,1806902199,1806909090,180690309,180690219,1806902999,1806902119,2106909010
8547,9406909000,9406200000,8457200000,5702490000,5702390000,5702990000,5702320000,5702420000,5702920000,5702310000,5702410000,5702910000,4011801090,4011809090,9406100000,9406901000,9406903000,9406902000,7016901000,4011809010
8548,8419899050,8419899010,8419899020,8419899030,8419899040,8419899090,8419810000,8419899080,8419891000,8419899070,8419899060,8419909020,8419909030,8419600000,8419909090,8419200000,8419909040,8419390000,2813900000,8419509000
8549,6405900000,6403994000,6402992000,6403914000,6403991000,6402912000,6403992000,6404110000,6403999000,6402999000,6403911000,6403912000,6403190000,6403591000,6403120000,6402991000,6403919000,6402190000,6402120000,6402911000
8550,8708991040,8708991020,8708991050,8708991010,8708991030,8708959000,8708999000,8708910000,8708930000,8704601010,8704901010,8704909090,8708951000,8714990000,8708100000,8708400000,8704609010,8704609090,8708700000,8708309000
8551,7113209000,7113203000,7113201000,7113202000,7115909090,7115901090,7114200000,8311101000,8311109000,8311201000,8311209000,8311901000,8311909000,7117199000,7115909020,7115909010,8311301000,7117195000,7112919000,7112929000
8552,1006400000,1006100000,1006201000,1006202000,1006301000,1006302000,1103202000,1806903091,1905909020,1102902000,1905901050,1104191000,1103193000,1515909010,2302401000,1905909090,1905901090,1104301000,1905100000,1905901010
8553,8419899050,8419899010,8419899090,8419899020,8419899030,8419899040,8419899080,8419891000,8419899070,8419899060,8419810000,8419909030,8419909020,8419600000,8419909040,8419200000,9506190000,8419909090,9506110000,8419390000
8554,7005292091,7005297010,7005293010,7005294010,7005295010,7005296010,7005291091,7005298010,7005299010,5204190000,7005296020,7005297020,7005294020,7005298020,7005293020,7005292092,7005291092,7005295020,7005299020,7015901000
8555,5702990000,5702390000,5702490000,5702920000,5702420000,5702320000,8457200000,5702410000,5702910000,5702310000,4602199000,9403890000,6805300000,9403830000,4602120000,9403820000,4602191000,6213900000,8546100000,4011801090
8556,3915909090,3921199090,3915905000,3915902000,3915901000,3915909030,3915909010,3915904000,3921191090,3921194090,3921193090,3921192090,3915903000,3920999090,3920920000,3920991000,3920930000,3921199020,3920940000,3921194010
8558,8708991040,8708991020,8708991050,8708991010,8708991030,8708959000,8708999000,8708910000,8708930000,8704601010,8704901010,8704909090,8708951000,8714990000,8708100000,8708400000,8704609010,8704609090,8708700000,8708309000
8560,8419899050,8419810000,8419899090,8419899010,8419899020,8419899030,8419899040,8419899080,8419891000,8419899070,8419909020,8419899060,8419909030,2813900000,2839909000,2836991020,8419600000,2828100000,8419909040,8419200000
8561,3926109000,3926102000,3926101000,4202190000,9023009000,9023001000,4202121090,4202121020,4202121010,4202122000,4202111000,4202113000,4202112000,4202999000,4202991000,4202921090,4202921020,4202921010,4202911000,4202922000
8562,8509809000,8479901020,8479899020,7321890000,8509801000,8509803000,8509802000,8424899000,7321810000,8509804000,847989909,8479899099,8479892090,8479891090,8424820000,8424891000,8479899091,9031499000,9031494090,8479909040
8563,102299000,102292000,102291000,102219000,102212000,102211000,1516101000,102310000,8425421000,8425491000,8425492000,8425422000,8425410000,102399000,102392000,102391000,8425190000,8434209000,8434201000,405200000
