id,DEC_processed
508002020,coral similar material unworked simply prepared otherwise worked shell mollusc crustacean echinoderm cuttlebone unworked simply prepared cut shape powder waste thereof waste abalone shell
508002030,coral similar material unworked simply prepared otherwise worked shell mollusc crustacean echinoderm cuttlebone unworked simply prepared cut shape powder waste thereof waste oyster shell
508002040,coral similar material unworked simply prepared otherwise worked shell mollusc crustacean echinoderm cuttlebone unworked simply prepared cut shape powder waste thereof waste snail shell
508002050,coral similar material unworked simply prepared otherwise worked shell mollusc crustacean echinoderm cuttlebone unworked simply prepared cut shape powder waste thereof waste trocus shell
508002060,coral similar material unworked simply prepared otherwise worked shell mollusc crustacean echinoderm cuttlebone unworked simply prepared cut shape powder waste thereof waste agoya shell
508002070,coral similar material unworked simply prepared otherwise worked shell mollusc crustacean echinoderm cuttlebone unworked simply prepared cut shape powder waste thereof waste fresh water shell megalonaiasnervosa amblemaplicata quadrula quadrula spp
508002090,coral similar material unworked simply prepared otherwise worked shell mollusc crustacean echinoderm cuttlebone unworked simply prepared cut shape powder waste thereof waste
508009000,coral similar material unworked simply prepared otherwise worked shell mollusc crustacean echinoderm cuttlebone unworked simply prepared cut shape powder waste thereof waste
510003000,ambergris castoreum civet musk cantharides bile whether dried gland animal product used preparation pharmaceutical product fresh chilled frozen otherwise provisionally preserved ambergris castoreum civet musk cantharides bile whether dried gland animal product used preparation pharmaceutical product fresh chilled frozen otherwise provisionally preserved musk
510004000,ambergris castoreum civet musk cantharides bile whether dried gland animal product used preparation pharmaceutical product fresh chilled frozen otherwise provisionally preserved ambergris castoreum civet musk cantharides bile whether dried gland animal product used preparation pharmaceutical product fresh chilled frozen otherwise provisionally preserved ox bezoar
510009000,ambergris castoreum civet musk cantharides bile whether dried gland animal product used preparation pharmaceutical product fresh chilled frozen otherwise provisionally preserved ambergris castoreum civet musk cantharides bile whether dried gland animal product used preparation pharmaceutical product fresh chilled frozen otherwise provisionally preserved
511100000,animal product elsewhere specified included dead animal chapter unfit human consumption bovine semen
511911010,animal product elsewhere specified included dead animal chapter unfit human consumption product fish crustacean mollusc aquatic invertebrate dead animal chapter brine shrimp egg
511911090,animal product elsewhere specified included dead animal chapter unfit human consumption product fish crustacean mollusc aquatic invertebrate dead animal chapter
511912000,animal product elsewhere specified included dead animal chapter unfit human consumption product fish crustacean mollusc aquatic invertebrate dead animal chapter fish waste
511919000,animal product elsewhere specified included dead animal chapter unfit human consumption product fish crustacean mollusc aquatic invertebrate dead animal chapter
511991000,animal product elsewhere specified included dead animal chapter unfit human consumption animal blood
511992010,animal product elsewhere specified included dead animal chapter unfit human consumption swine semen
511992090,animal product elsewhere specified included dead animal chapter unfit human consumption
511993010,animal product elsewhere specified included dead animal chapter unfit human consumption bovine
511993020,animal product elsewhere specified included dead animal chapter unfit human consumption swine
511993090,animal product elsewhere specified included dead animal chapter unfit human consumption
511994000,animal product elsewhere specified included dead animal chapter unfit human consumption sinew tendon
511995030,animal product elsewhere specified included dead animal chapter unfit human consumption horsehair dressed
511995090,animal product elsewhere specified included dead animal chapter unfit human consumption
511996000,animal product elsewhere specified included dead animal chapter unfit human consumption natural sponge animal origin
511999010,animal product elsewhere specified included dead animal chapter unfit human consumption silkworm egg
511999020,animal product elsewhere specified included dead animal chapter unfit human consumption chrysalis silk worm
511999030,animal product elsewhere specified included dead animal chapter unfit human consumption dead animal product dead animal chapter
511999040,animal product elsewhere specified included dead animal chapter unfit human consumption paring similar waste rawhide skin
511999090,animal product elsewhere specified included dead animal chapter unfit human consumption
601101000,bulb tuber tuberous root corm crown rhizome dormant growth flower chicory plant root root heading bulb tuber tuberous root corm crown rhizome dormant tulip
601102000,bulb tuber tuberous root corm crown rhizome dormant growth flower chicory plant root root heading bulb tuber tuberous root corm crown rhizome dormant lily
601104000,bulb tuber tuberous root corm crown rhizome dormant growth flower chicory plant root root heading bulb tuber tuberous root corm crown rhizome dormant hyacinthus
601105000,bulb tuber tuberous root corm crown rhizome dormant growth flower chicory plant root root heading bulb tuber tuberous root corm crown rhizome dormant gladiolus
601106000,bulb tuber tuberous root corm crown rhizome dormant growth flower chicory plant root root heading bulb tuber tuberous root corm crown rhizome dormant iris
601107000,bulb tuber tuberous root corm crown rhizome dormant growth flower chicory plant root root heading bulb tuber tuberous root corm crown rhizome dormant freesia
601108000,bulb tuber tuberous root corm crown rhizome dormant growth flower chicory plant root root heading bulb tuber tuberous root corm crown rhizome dormant narcissus
601109000,bulb tuber tuberous root corm crown rhizome dormant growth flower chicory plant root root heading bulb tuber tuberous root corm crown rhizome dormant
601201000,bulb tuber tuberous root corm crown rhizome dormant growth flower chicory plant root root heading bulb tuber tuberous root corm crown rhizome growth flower chicory plant root tulip
601202000,bulb tuber tuberous root corm crown rhizome dormant growth flower chicory plant root root heading bulb tuber tuberous root corm crown rhizome growth flower chicory plant root lily
